,거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
42,13700.0,,2012,2017,숭인동,삼전솔하임2차,3,13,15,,296-19,11110,10,,
43,13800.0,,2012,2017,숭인동,삼전솔하임2차,3,16,16.67,,296-19,11110,9,,
44,14000.0,,2014,2017,숭인동,삼전솔하임4차,3,16,15.09,,318-2,11110,16,,
45,48500.0,,2009,2017,숭인동,종로청계힐스테이트,3,17,59.9426,,766,11110,13,,
46,11500.0,,2013,2017,숭인동,종로유케이201,3,17,12.09,,201-11,11110,10,,
47,54000.0,,2009,2017,숭인동,종로청계힐스테이트,3,18,84.9478,,766,11110,6,,
48,44000.0,,2008,2017,숭인동,종로센트레빌,3,21,59.92,,2-1,11110,3,,
49,13450.0,,2012,2017,숭인동,삼전솔하임2차,3,21,15,,296-19,11110,10,,
50,13700.0,,2012,2017,숭인동,삼전솔하임2차,3,21,16.67,,296-19,11110,6,,
51,12400.0,,2014,2017,숭인동,숭인한양LEEPS,3,24,12.78,,1421-2,11110,9,,
52,48700.0,,2009,2017,숭인동,종로청계힐스테이트,3,24,59.9426,,766,11110,14,,
53,96500.0,,2017,2017,홍파동,경희궁자이(2단지),3,1,84.836,,199,11110,11,,
54,84500.0,,2004,2017,평창동,벽산블루밍평창힐스,3,1,152.06,,45,11110,1,,
55,76600.0,,2001,2017,평창동,롯데낙천대,3,10,133.34,,72,11110,5,,
56,134500.0,,2009,2017,평창동,롯데캐슬로잔,3,18,190.743,,108,11110,3,,
57,95000.0,,2004,2017,평창동,벽산블루밍평창힐스,3,27,186.9,,45,11110,5,,
58,32000.0,,1998,2017,신영동,대아파크빌,3,12,59.22,,254,11110,9,,
59,84500.0,,2008,2017,무악동,인왕산아이파크,3,2,114.931,,60,11110,13,,
60,61700.0,,2008,2017,무악동,인왕산아이파크,3,4,84.858,,60,11110,2,,
61,59490.0,,2000,2017,무악동,현대,3,4,84.92,,82,11110,3,,
62,49490.0,,2000,2017,무악동,현대,3,6,60,,82,11110,6,,
63,88500.0,,2008,2017,무악동,인왕산아이파크,3,7,114.931,,60,11110,11,,
64,74500.0,,2008,2017,무악동,인왕산아이파크,3,9,114.931,,60,11110,3,,
65,63500.0,,2008,2017,무악동,인왕산아이파크,3,9,84.858,,60,11110,2,,
66,70000.0,,2008,2017,무악동,인왕산아이파크,3,11,84.858,,60,11110,13,,
67,57790.0,,2000,2017,무악동,현대,3,24,84.92,,82,11110,14,,
68,67400.0,,2008,2017,무악동,인왕산아이파크,3,26,84.858,,60,11110,2,,
69,71490.0,,2000,2017,무악동,현대,3,27,114.9,,82,11110,20,,
70,72500.0,,2008,2017,무악동,인왕산아이파크,3,27,84.858,,60,11110,16,,
0,85000.0,,2008,2017,사직동,광화문스페이스본(101동~105동),4,3,94.51,,9,11110,1,,
1,117000.0,,2008,2017,사직동,광화문스페이스본(106동),4,10,162.14,,9-1,11110,9,,
2,108000.0,,2008,2017,사직동,광화문스페이스본(106동),4,17,150.4,,9-1,11110,1,,
3,130000.0,,2008,2017,사직동,광화문스페이스본(101동~105동),4,19,159.01,,9,11110,6,,
4,89000.0,,2008,2017,사직동,광화문스페이스본(101동~105동),4,20,94.28,,9,11110,12,,
5,84000.0,,2008,2017,사직동,광화문스페이스본(101동~105동),4,26,94.28,,9,11110,7,,
6,112000.0,,2008,2017,사직동,광화문스페이스본(101동~105동),4,27,108.55,,9,11110,14,,
7,71000.0,,2008,2017,사직동,광화문스페이스본(101동~105동),4,29,70.8,,9,11110,2,,
8,134000.0,,2004,2017,내수동,경희궁의아침4단지,4,14,150.77,,73,11110,7,,
9,125000.0,,2004,2017,내수동,경희궁의아침4단지,4,20,145.96,,73,11110,14,,
10,52000.0,,1998,2017,익선동,운현신화타워,4,28,84.91,,30-6,11110,10,,
11,56700.0,,2006,2017,인의동,효성쥬얼리시티,4,3,92.81,,48-2,11110,17,,
12,60000.0,,2006,2017,인의동,효성쥬얼리시티,4,22,106.81,,48-2,11110,8,,
13,49500.0,,1996,2017,명륜2가,아남2,4,3,59.4,,236,11110,2,,
14,84000.0,,1999,2017,명륜2가,아남3,4,20,115.05,,237,11110,4,,
15,64300.0,,1995,2017,명륜2가,아남1,4,26,84.9,,4,11110,2,,
16,42900.0,,1992,2017,창신동,창신쌍용1,4,3,79.87,,702,11110,10,,
17,31300.0,,1993,2017,창신동,창신쌍용2,4,4,64.66,,703,11110,4,,
18,41200.0,,1992,2017,창신동,창신쌍용1,4,4,79.87,,702,11110,6,,
19,47700.0,,1993,2017,창신동,창신쌍용2,4,6,106.62,,703,11110,9,,
20,29500.0,,1966,2017,창신동,동대문,4,8,28.8,,328-17,11110,4,,
21,30400.0,,1993,2017,창신동,창신쌍용2,4,13,54.7,,703,11110,12,,
22,36000.0,,2003,2017,창신동,창신이수,4,14,68.06,,23-816,11110,9,,
23,45000.0,,1999,2017,창신동,두산,4,14,59.95,,232,11110,21,,
24,35000.0,,1993,2017,창신동,창신쌍용2,4,16,79.87,,703,11110,4,,
25,42700.0,,1999,2017,창신동,두산,4,21,59.95,,232,11110,18,,
26,45000.0,,1992,2017,창신동,창신쌍용1,4,23,106.62,,702,11110,13,,
27,24500.0,,2002,2017,창신동,MID그린(4동),4,26,59.55,,601-5,11110,8,,
28,41500.0,,1992,2017,창신동,창신쌍용1,4,27,79.87,,702,11110,2,,
29,35000.0,,1992,2017,창신동,창신쌍용1,4,28,54.7,,702,11110,14,,
30,12300.0,,2014,2017,숭인동,숭인한양LEEPS,4,1,12.78,,1421-2,11110,7,,
31,18000.0,,1996,2017,숭인동,동문A,4,6,59,,545,11110,5,,
32,33000.0,,1979,2017,숭인동,숭인상가,4,7,80.85,,204-11,11110,8,,
33,45000.0,,2008,2017,숭인동,종로센트레빌,4,7,59.92,,2-1,11110,6,,
34,63000.0,,2009,2017,숭인동,종로청계힐스테이트,4,10,114.7153,,766,11110,2,,
35,56000.0,,2008,2017,숭인동,종로센트레빌,4,12,84.92,,2-1,11110,4,,
36,30000.0,,1979,2017,숭인동,숭인상가,4,12,80.85,,204-11,11110,5,,
37,24900.0,,2000,2017,숭인동,숭인모범103동,4,13,59.74,,569-4,11110,5,,
38,58700.0,,2009,2017,숭인동,종로청계힐스테이트,4,13,114.7153,,766,11110,1,,
39,13450.0,,2012,2017,숭인동,삼전솔하임2차,4,14,14.69,,296-19,11110,7,,
40,47700.0,,2008,2017,숭인동,종로센트레빌,4,15,59.92,,2-1,11110,7,,
41,28000.0,,2000,2017,숭인동,숭인모범104동,4,15,59.74,,569-2,11110,7,,
42,12300.0,,2014,2017,숭인동,숭인한양LEEPS,4,17,12.78,,1421-2,11110,10,,
43,48700.0,,2008,2017,숭인동,종로센트레빌,4,18,59.92,,2-1,11110,8,,
44,58500.0,,2004,2017,숭인동,롯데캐슬천지인,4,18,84.95,,76,11110,25,,
45,46900.0,,2008,2017,숭인동,종로센트레빌,4,23,59.92,,2-1,11110,6,,
46,35300.0,,1979,2017,숭인동,숭인상가,4,27,80.85,,204-11,11110,7,,
47,71000.0,,2001,2017,평창동,롯데낙천대,4,3,110.53,,72,11110,8,,
48,25500.0,,1997,2017,평창동,갑을아파트,4,19,53.33,,595,11110,6,,
49,78000.0,,2001,2017,평창동,롯데낙천대,4,28,133.34,,72,11110,7,,
50,68500.0,,2008,2017,무악동,인왕산아이파크,4,17,84.858,,60,11110,16,,
51,43890.0,,2000,2017,무악동,현대,4,23,60,,82,11110,8,,
52,46490.0,,2000,2017,무악동,현대,4,26,74.6,,82,11110,1,,
53,69900.0,,2008,2017,무악동,인왕산아이파크,4,26,84.858,,60,11110,12,,
0,99500.0,,2008,2017,사직동,광화문스페이스본(101동~105동),5,11,107.91,,9,11110,14,,
1,88300.0,,2008,2017,사직동,광화문스페이스본(101동~105동),5,20,108.07,,9,11110,1,,
2,103500.0,,2008,2017,사직동,광화문스페이스본(106동),5,20,144.52,,9-1,11110,2,,
3,125000.0,,2008,2017,사직동,광화문스페이스본(101동~105동),5,25,158.99,,9,11110,9,,
4,64800.0,,1983,2017,당주동,세종,5,8,104.73,,100,11110,4,,
5,130000.0,,2004,2017,내수동,경희궁의아침4단지,5,26,150.77,,73,11110,14,,
6,138500.0,,2004,2017,내수동,킹스매너,5,31,201.82,,110-15,11110,3,,
7,50000.0,,2006,2017,인의동,효성쥬얼리시티,5,27,84.64,,48-2,11110,10,,
8,60000.0,,2006,2017,명륜1가,건양하늘터,5,18,84.9,,23,11110,8,,
9,59900.0,,1996,2017,명륜2가,아남2,5,12,84.96,,236,11110,5,,
10,88500.0,,1999,2017,명륜2가,아남3,5,18,115.05,,237,11110,8,,
11,48900.0,,1996,2017,명륜2가,아남2,5,19,59.4,,236,11110,8,,
12,53800.0,,1999,2017,창신동,두산,5,2,84.9,,232,11110,9,,
13,31500.0,,1993,2017,창신동,창신쌍용2,5,3,54.7,,703,11110,9,,
14,32400.0,,1992,2017,창신동,창신쌍용1,5,5,54.7,,702,11110,2,,
15,30200.0,,1993,2017,창신동,창신쌍용2,5,9,79.87,,703,11110,8,,
16,34700.0,,1992,2017,창신동,창신쌍용1,5,9,54.7,,702,11110,14,,
17,45500.0,,1999,2017,창신동,두산,5,10,59.95,,232,11110,4,,
18,23500.0,,2002,2017,창신동,MID그린(3동),5,10,58.91,,601-2,11110,3,,
19,44950.0,,1999,2017,창신동,두산,5,11,59.95,,232,11110,15,,
20,19500.0,,2002,2017,창신동,MID그린(3동),5,12,58.91,,601-2,11110,1,,
21,33900.0,,1992,2017,창신동,창신쌍용1,5,13,54.7,,702,11110,9,,
22,33800.0,,1992,2017,창신동,창신쌍용1,5,13,54.7,,702,11110,4,,
23,34500.0,,1992,2017,창신동,창신쌍용1,5,16,54.7,,702,11110,9,,
24,51500.0,,1999,2017,창신동,두산,5,16,84.9,,232,11110,1,,
25,36000.0,,1993,2017,창신동,창신쌍용2,5,16,79.87,,703,11110,5,,
26,36000.0,,1992,2017,창신동,창신쌍용1,5,17,54.7,,702,11110,12,,
27,33000.0,,1993,2017,창신동,창신쌍용2,5,19,64.66,,703,11110,11,,
28,34000.0,,1993,2017,창신동,창신쌍용2,5,20,64.66,,703,11110,14,,
29,42500.0,,1992,2017,창신동,창신쌍용1,5,20,79.87,,702,11110,14,,
30,43000.0,,1992,2017,창신동,창신쌍용1,5,22,79.87,,702,11110,5,,
31,33600.0,,1993,2017,창신동,창신쌍용2,5,24,64.66,,703,11110,13,,
32,38000.0,,1993,2017,창신동,창신쌍용2,5,26,79.87,,703,11110,8,,
33,29000.0,,1993,2017,창신동,창신쌍용2,5,27,54.7,,703,11110,1,,
34,50000.0,,1993,2017,창신동,창신쌍용2,5,27,115.53,,703,11110,9,,
35,37800.0,,1993,2017,창신동,창신쌍용2,5,29,79.87,,703,11110,14,,
36,38000.0,,1993,2017,창신동,창신쌍용2,5,29,79.87,,703,11110,5,,
37,31500.0,,1993,2017,창신동,창신쌍용2,5,29,54.7,,703,11110,5,,
38,19000.0,,1997,2017,창신동,흥인,5,30,58.23,,627-21,11110,1,,
39,37000.0,,1993,2017,창신동,창신쌍용2,5,31,79.87,,703,11110,10,,
40,55800.0,,2008,2017,숭인동,종로센트레빌,5,1,84.92,,2-1,11110,11,,
41,48900.0,,2009,2017,숭인동,종로청계힐스테이트,5,3,59.9426,,766,11110,7,,
42,62000.0,,2008,2017,숭인동,종로센트레빌,5,5,114.67,,2-1,11110,7,,
43,13700.0,,2012,2017,숭인동,삼전솔하임2차,5,5,16.67,,296-19,11110,10,,
44,33500.0,,1979,2017,숭인동,숭인상가,5,12,80.85,,204-11,11110,4,,
45,48300.0,,2008,2017,숭인동,종로센트레빌,5,13,59.92,,2-1,11110,3,,
46,14000.0,,2014,2017,숭인동,삼전솔하임4차,5,15,15.09,,318-2,11110,12,,
47,60000.0,,2009,2017,숭인동,종로청계힐스테이트,5,17,114.7153,,766,11110,4,,
48,53300.0,,2008,2017,숭인동,종로센트레빌,5,18,84.92,,2-1,11110,2,,
49,17500.0,,2014,2017,숭인동,삼전솔하임4차,5,18,15.93,,318-2,11110,16,,
50,46000.0,,2009,2017,숭인동,종로청계힐스테이트,5,19,59.9426,,766,11110,10,,
51,67800.0,,2004,2017,숭인동,롯데캐슬천지인,5,20,111.73,,76,11110,25,,
52,51800.0,,2009,2017,숭인동,종로청계힐스테이트,5,21,59.9426,,766,11110,9,,
53,63000.0,,2009,2017,숭인동,종로청계힐스테이트,5,22,114.7153,,766,11110,6,,
54,33000.0,,1979,2017,숭인동,숭인상가,5,24,78.75,,204-11,11110,5,,
55,14000.0,,2014,2017,숭인동,삼전솔하임4차,5,25,15.09,,318-2,11110,12,,
56,104000.0,,2017,2017,홍파동,경희궁자이(2단지),5,11,84.553,,199,11110,9,,
57,8500.0,,1971,2017,행촌동,대성아파트,5,16,19.27,,41-1,11110,2,,
58,30000.0,,1998,2017,평창동,삼성,5,2,59.97,,596,11110,3,,
59,170925.0,,2009,2017,평창동,엘리시아,5,6,206.22,,66-1,11110,4,,
60,70500.0,,2001,2017,평창동,롯데낙천대,5,25,110.53,,72,11110,7,,
61,72000.0,,2001,2017,평창동,롯데낙천대,5,25,110.53,,72,11110,12,,
62,31500.0,,2002,2017,신영동,구암하이빌,5,13,74.45,,105-22,11110,2,,
63,44390.0,,2000,2017,무악동,현대,5,5,60,,82,11110,1,,
64,43990.0,,2000,2017,무악동,현대,5,5,60,,82,11110,4,,
65,59990.0,,2000,2017,무악동,현대,5,9,84.92,,82,11110,9,,
66,88000.0,,2008,2017,무악동,인왕산아이파크,5,10,114.931,,60,11110,14,,
67,58990.0,,2000,2017,무악동,현대,5,11,84.92,,82,11110,7,,
68,42990.0,,2000,2017,무악동,현대,5,12,60,,82,11110,7,,
69,70000.0,,2008,2017,무악동,인왕산아이파크,5,12,84.858,,60,11110,12,,
70,86500.0,,2008,2017,무악동,인왕산아이파크,5,14,114.931,,60,11110,7,,
71,74000.0,,2008,2017,무악동,인왕산아이파크,5,16,84.858,,60,11110,10,,
72,69700.0,,2000,2017,무악동,현대,5,18,114.9,,82,11110,8,,
73,89000.0,,2008,2017,무악동,인왕산아이파크,5,18,114.931,,60,11110,9,,
74,68500.0,,2008,2017,무악동,인왕산아이파크,5,21,84.858,,60,11110,8,,
75,69500.0,,2008,2017,무악동,인왕산아이파크,5,23,84.858,,60,11110,3,,
76,78300.0,,2008,2017,무악동,인왕산아이파크,5,23,114.931,,60,11110,2,,
77,70000.0,,2008,2017,무악동,인왕산아이파크,5,25,84.858,,60,11110,9,,
78,49990.0,,2000,2017,무악동,현대,5,26,60,,82,11110,3,,
79,67000.0,,2015,2017,무악동,인왕산2차아이파크,5,26,84.4924,,88,11110,11,,
80,70000.0,,2008,2017,무악동,인왕산아이파크,5,27,84.858,,60,11110,9,,
81,65000.0,,2015,2017,무악동,인왕산2차아이파크,5,27,84.2427,,88,11110,2,,
82,61690.0,,2000,2017,무악동,현대,5,27,114.9,,82,11110,1,,
83,44800.0,,2000,2017,무악동,현대,5,27,60,,82,11110,6,,
84,133000.0,,2008,2017,무악동,인왕산아이파크,5,27,157.289,,60,11110,14,,
0,82500.0,,2008,2017,사직동,광화문스페이스본(101동~105동),6,6,97.61,,9,11110,10,,
1,109800.0,,2008,2017,사직동,광화문스페이스본(101동~105동),6,8,159.01,,9,11110,1,,
2,104750.0,,2008,2017,사직동,광화문스페이스본(101동~105동),6,16,151.81,,9,11110,2,,
3,105000.0,,2008,2017,사직동,광화문스페이스본(101동~105동),6,17,146.92,,9,11110,6,,
4,105000.0,,2008,2017,사직동,광화문스페이스본(106동),6,19,132.57,,9-1,11110,9,,
5,125000.0,,2008,2017,사직동,광화문스페이스본(106동),6,23,153.42,,9-1,11110,2,,
6,118500.0,,2008,2017,사직동,광화문스페이스본(101동~105동),6,24,159.01,,9,11110,5,,
7,75000.0,,2008,2017,사직동,광화문스페이스본(101동~105동),6,25,70.8,,9,11110,3,,
8,113000.0,,2008,2017,사직동,광화문스페이스본(101동~105동),6,26,126.34,,9,11110,7,,
9,65500.0,,1983,2017,당주동,세종,6,23,104.5,,100,11110,10,,
10,119400.0,,2004,2017,내수동,경희궁의아침4단지,6,13,124.17,,73,11110,6,,
11,165000.0,,2004,2017,내수동,경희궁의아침3단지,6,17,174.55,,72,11110,13,,
12,120000.0,,2004,2017,내수동,경희궁의아침2단지,6,20,140.78,,71,11110,3,,
13,42000.0,,1981,2017,신문로1가,신문로맨션,6,19,81.28,,238,11110,10,,
14,90000.0,,2008,2017,견지동,대성스카이렉스,6,15,137.55,,110,11110,6,,
15,23000.0,,2003,2017,익선동,현대뜨레비앙,6,16,36.08,,55,11110,7,,
16,54500.0,,2006,2017,인의동,효성쥬얼리시티,6,9,98.39,,48-2,11110,7,,
17,65500.0,,2006,2017,인의동,효성쥬얼리시티,6,9,106.81,,48-2,11110,16,,
18,57000.0,,2006,2017,인의동,효성쥬얼리시티,6,9,84.7,,48-2,11110,17,,
19,22500.0,,1999,2017,동숭동,동성아파트(1동),6,30,49.56,,4-161,11110,4,,
20,53900.0,,2002,2017,명륜1가,아미레스아파트,6,19,84.59,,45-5,11110,4,,
21,66000.0,,1995,2017,명륜2가,아남1,6,20,84.9,,4,11110,3,,
22,53200.0,,1999,2017,창신동,두산,6,1,84.9,,232,11110,17,,
23,32000.0,,1993,2017,창신동,창신쌍용2,6,3,54.7,,703,11110,7,,
24,28800.0,,1966,2017,창신동,동대문,6,4,28.8,,328-17,11110,4,,
25,33200.0,,1993,2017,창신동,창신쌍용2,6,5,64.66,,703,11110,5,,
26,43000.0,,1992,2017,창신동,창신쌍용1,6,6,79.87,,702,11110,5,,
27,38500.0,,1993,2017,창신동,창신쌍용2,6,7,79.87,,703,11110,8,,
28,40000.0,,1993,2017,창신동,창신쌍용2,6,8,79.87,,703,11110,3,,
29,56300.0,,1999,2017,창신동,두산,6,15,84.9,,232,11110,21,,
30,45000.0,,1999,2017,창신동,두산,6,15,59.95,,232,11110,9,,
31,30000.0,,1966,2017,창신동,동대문,6,16,28.8,,328-17,11110,3,,
32,34500.0,,1992,2017,창신동,창신쌍용1,6,17,54.7,,702,11110,14,,
33,52000.0,,1999,2017,창신동,두산,6,20,84.9,,232,11110,12,,
34,53000.0,,1999,2017,창신동,두산,6,20,84.9,,232,11110,3,,
35,45000.0,,1993,2017,창신동,창신쌍용2,6,21,115.53,,703,11110,1,,
36,33000.0,,1993,2017,창신동,창신쌍용2,6,21,64.66,,703,11110,13,,
37,43000.0,,1992,2017,창신동,창신쌍용1,6,24,79.87,,702,11110,11,,
38,47800.0,,1992,2017,창신동,창신쌍용1,6,26,106.62,,702,11110,13,,
39,40200.0,,1993,2017,창신동,창신쌍용2,6,26,79.87,,703,11110,15,,
40,43000.0,,1992,2017,창신동,창신쌍용1,6,27,79.87,,702,11110,10,,
41,38000.0,,1993,2017,창신동,창신쌍용2,6,30,79.87,,703,11110,3,,
42,13000.0,,2013,2017,숭인동,종로동광모닝스카이,6,6,15.855,,1421-1,11110,16,,
43,14300.0,,2013,2017,숭인동,종로중흥S클래스,6,7,19.466,,202-3,11110,10,,
44,49700.0,,2009,2017,숭인동,종로청계힐스테이트,6,7,59.9426,,766,11110,13,,
45,35000.0,,1979,2017,숭인동,숭인상가,6,8,78.75,,204-11,11110,8,,
46,28050.0,,1997,2017,숭인동,동문(비동씨동)(494-0),6,12,59.94,,494,11110,2,,
47,13900.0,,2014,2017,숭인동,삼전솔하임4차,6,12,15.09,,318-2,11110,17,,
48,47000.0,,2008,2017,숭인동,종로센트레빌,6,13,59.92,,2-1,11110,6,,
49,56000.0,,2008,2017,숭인동,종로센트레빌,6,14,84.92,,2-1,11110,8,,
50,13600.0,,2013,2017,숭인동,종로중흥S클래스,6,16,17.811,,202-3,11110,16,,
51,47800.0,,2008,2017,숭인동,종로센트레빌,6,19,59.92,,2-1,11110,4,,
52,14000.0,,2014,2017,숭인동,삼전솔하임4차,6,22,15.09,,318-2,11110,16,,
53,13450.0,,2012,2017,숭인동,삼전솔하임2차,6,23,16.67,,296-19,11110,7,,
54,14500.0,,2013,2017,숭인동,버넷하임1,6,23,17.96,,1421,11110,15,,
55,14000.0,,2014,2017,숭인동,삼전솔하임4차,6,23,15.09,,318-2,11110,17,,
56,14000.0,,2013,2017,숭인동,버넷하임1,6,24,17.96,,1421,11110,14,,
57,48200.0,,2008,2017,숭인동,종로센트레빌,6,27,59.92,,2-1,11110,12,,
58,14500.0,,2013,2017,숭인동,종로중흥S클래스,6,29,17.811,,202-3,11110,14,,
59,124500.0,,2017,2017,홍파동,경희궁자이(2단지),6,15,101.991,,199,11110,6,,
60,48500.0,,1995,2017,교북동,동아,6,2,96.23,,101,11110,11,,
61,10000.0,,1971,2017,행촌동,대성아파트,6,19,30.28,,41-1,11110,8,,
62,83000.0,,2008,2017,평창동,르트랑시망,6,1,158.53,,102,11110,2,,
63,34200.0,,1998,2017,평창동,삼성,6,3,59.97,,596,11110,15,,
64,17300.0,,1997,2017,평창동,갑을아파트,6,3,30.46,,595,11110,11,,
65,34000.0,,1998,2017,평창동,삼성,6,7,59.97,,596,11110,14,,
66,52900.0,,2001,2017,평창동,롯데낙천대,6,8,84.21,,72,11110,6,,
67,127000.0,,2004,2017,평창동,벽산블루밍평창힐스,6,19,207.28,,45,11110,5,,
68,66700.0,,2001,2017,평창동,롯데낙천대,6,22,110.53,,72,11110,4,,
69,31350.0,,1998,2017,평창동,삼성,6,22,59.97,,596,11110,10,,
70,70700.0,,2008,2017,평창동,르트랑시망,6,29,133.77,,102,11110,5,,
71,141623.0,,2009,2017,평창동,엘리시아,6,29,200.19,,66-1,11110,2,,
72,45500.0,,1998,2017,신영동,대아파크빌,6,26,84.84,,254,11110,13,,
73,28500.0,,2002,2017,신영동,구암하이빌,6,28,58.35,,105-22,11110,4,,
74,68000.0,,2008,2017,무악동,인왕산아이파크,6,5,84.858,,60,11110,11,,
75,67900.0,,2008,2017,무악동,인왕산아이파크,6,6,84.858,,60,11110,7,,
76,70200.0,,2000,2017,무악동,현대,6,6,114.9,,82,11110,9,,
77,63000.0,,2008,2017,무악동,인왕산아이파크,6,8,84.858,,60,11110,4,,
78,59700.0,,2008,2017,무악동,인왕산아이파크,6,9,59.993,,60,11110,5,,
79,70000.0,,2008,2017,무악동,인왕산아이파크,6,13,84.858,,60,11110,7,,
80,65500.0,,2008,2017,무악동,인왕산아이파크,6,14,84.858,,60,11110,3,,
81,89000.0,,2008,2017,무악동,인왕산아이파크,6,15,114.931,,60,11110,10,,
82,66700.0,,2008,2017,무악동,인왕산아이파크,6,16,84.858,,60,11110,1,,
83,62490.0,,2000,2017,무악동,현대,6,16,84.92,,82,11110,21,,
84,70300.0,,2008,2017,무악동,인왕산아이파크,6,19,84.858,,60,11110,7,,
85,51890.0,,2000,2017,무악동,현대,6,19,60,,82,11110,9,,
86,72000.0,,2008,2017,무악동,인왕산아이파크,6,20,84.858,,60,11110,13,,
87,68000.0,,2008,2017,무악동,인왕산아이파크,6,22,84.858,,60,11110,6,,
88,65500.0,,2015,2017,무악동,인왕산2차아이파크,6,22,84.748,,88,11110,9,,
89,75490.0,,2000,2017,무악동,현대,6,25,114.9,,82,11110,11,,
90,68500.0,,2008,2017,무악동,인왕산아이파크,6,26,84.858,,60,11110,11,,
91,110000.0,,2008,2017,무악동,인왕산아이파크,6,27,157.289,,60,11110,5,,
92,91500.0,,2008,2017,무악동,인왕산아이파크,6,29,114.931,,60,11110,12,,
93,35300.0,,2011,2017,무악동,무악다온채,6,30,64.12,,66-1,11110,8,,
0,79000.0,,2000,2017,청운동,청운현대,7,18,84.51,,56-45,11110,5,,
1,90000.0,,2008,2017,사직동,광화문스페이스본(106동),7,3,153.42,,9-1,11110,9,,
2,118300.0,,2008,2017,사직동,광화문스페이스본(106동),7,28,150.4,,9-1,11110,2,,
3,67500.0,,1981,2017,당주동,롯데미도파광화문빌딩,7,14,149.92,,145,11110,9,,
4,95000.0,,2003,2017,내수동,경희궁파크팰리스,7,9,117.26,,95,11110,13,,
5,104000.0,,2003,2017,내수동,경희궁파크팰리스,7,20,117.26,,95,11110,15,,
6,124000.0,,2004,2017,내수동,경희궁의아침2단지,7,20,140.78,,71,11110,10,,
7,97700.0,,2003,2017,내수동,경희궁파크팰리스,7,26,103.77,,95,11110,7,,
8,125000.0,,2004,2017,내수동,경희궁의아침2단지,7,27,140.78,,71,11110,16,,
9,43000.0,,1981,2017,신문로1가,신문로맨션,7,19,81.28,,238,11110,8,,
10,28100.0,,2003,2017,익선동,현대뜨레비앙,7,6,46.64,,55,11110,2,,
11,23500.0,,2003,2017,익선동,현대뜨레비앙,7,14,36.08,,55,11110,7,,
12,29000.0,,2003,2017,익선동,현대뜨레비앙,7,21,48.54,,55,11110,8,,
13,51000.0,,2006,2017,인의동,효성쥬얼리시티,7,10,84.64,,48-2,11110,16,,
14,110000.0,,2006,2017,인의동,효성쥬얼리시티,7,11,178.73,,48-2,11110,18,,
15,49800.0,,2006,2017,인의동,효성쥬얼리시티,7,18,84.7,,48-2,11110,11,,
16,66000.0,,2006,2017,인의동,효성쥬얼리시티,7,20,106.81,,48-2,11110,13,,
17,65000.0,,2006,2017,인의동,효성쥬얼리시티,7,22,92.81,,48-2,11110,12,,
18,51000.0,,2006,2017,인의동,효성쥬얼리시티,7,22,84.64,,48-2,11110,9,,
19,19335.0,,2017,2017,효제동,포레스트힐시티,7,24,18.274,,65-2,11110,7,,
20,56250.0,,2002,2017,명륜1가,아미레스아파트,7,5,84.59,,45-5,11110,3,,
21,41500.0,,1999,2017,명륜2가,아남3,7,22,44.37,,237,11110,8,,
22,48000.0,,1993,2017,창신동,창신쌍용2,7,1,106.62,,703,11110,12,,
23,34300.0,,1992,2017,창신동,창신쌍용1,7,5,54.7,,702,11110,5,,
24,49000.0,,1999,2017,창신동,두산,7,6,59.95,,232,11110,11,,
25,40900.0,,1992,2017,창신동,창신쌍용1,7,6,79.87,,702,11110,2,,
26,45000.0,,1992,2017,창신동,창신쌍용1,7,10,79.87,,702,11110,4,,
27,53000.0,,1992,2017,창신동,창신쌍용1,7,11,106.62,,702,11110,13,,
28,31800.0,,1993,2017,창신동,창신쌍용2,7,11,54.7,,703,11110,5,,
29,46400.0,,1999,2017,창신동,두산,7,14,59.95,,232,11110,9,,
30,21300.0,,1994,2017,창신동,창림,7,14,58.62,,639-20,11110,1,,
31,22500.0,,2002,2017,창신동,MID그린(2동),7,14,59.26,,601-1,11110,2,,
32,37000.0,,1993,2017,창신동,창신쌍용2,7,14,79.87,,703,11110,11,,
33,44500.0,,1992,2017,창신동,창신쌍용1,7,17,79.87,,702,11110,2,,
34,32500.0,,1993,2017,창신동,창신쌍용2,7,18,54.7,,703,11110,6,,
35,33800.0,,1993,2017,창신동,창신쌍용2,7,19,64.66,,703,11110,7,,
36,43000.0,,1992,2017,창신동,창신쌍용1,7,20,79.87,,702,11110,10,,
37,47500.0,,1993,2017,창신동,창신쌍용2,7,20,106.62,,703,11110,2,,
38,36950.0,,1992,2017,창신동,창신쌍용1,7,22,54.7,,702,11110,8,,
39,24000.0,,1966,2017,창신동,동대문,7,22,28.8,,328-17,11110,1,,
40,44900.0,,1993,2017,창신동,창신쌍용2,7,24,106.62,,703,11110,3,,
41,34500.0,,1993,2017,창신동,창신쌍용2,7,25,64.66,,703,11110,11,,
42,34000.0,,1993,2017,창신동,창신쌍용2,7,25,64.66,,703,11110,14,,
43,51500.0,,1992,2017,창신동,창신쌍용1,7,25,106.62,,702,11110,3,,
44,34000.0,,1993,2017,창신동,창신쌍용2,7,26,64.66,,703,11110,3,,
45,39000.0,,1993,2017,창신동,창신쌍용2,7,26,79.87,,703,11110,7,,
