,거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
34,99000.0,,2002,2019,신당동,남산타운,7,10,84.88,,844,11140,11,,
35,85000.0,,2005,2019,신당동,신당푸르지오,7,11,84.76,,850,11140,12,,
36,97000.0,,2002,2019,신당동,남산타운,7,11,84.88,,844,11140,7,,
37,84500.0,,2011,2019,신당동,래미안하이베르,7,11,84.98,,851,11140,3,,
38,88500.0,,2002,2019,신당동,남산타운,7,12,84.88,,844,11140,4,,
39,100000.0,,1999,2019,신당동,약수하이츠,7,12,84.88,,842,11140,14,,
40,75000.0,,2011,2019,신당동,래미안하이베르,7,13,59.95,,851,11140,7,,
41,77000.0,,2011,2019,신당동,래미안하이베르,7,13,59.95,,851,11140,12,,
42,61500.0,,1993,2019,신당동,현대,7,15,83.97,,840,11140,5,,
43,57800.0,,1993,2019,신당동,현대,7,15,66.6,,840,11140,10,,
44,19000.0,,2016,2019,신당동,신당역솔하임,7,16,16.37,,140-23,11140,20,,
45,17000.0,,2016,2019,신당동,신당역솔하임,7,16,14.08,,140-23,11140,20,,
46,97000.0,,1999,2019,신당동,약수하이츠,7,16,114.92,,842,11140,5,,
47,100000.0,,2002,2019,신당동,남산타운,7,16,84.88,,844,11140,15,,
48,17000.0,,2016,2019,신당동,신당역솔하임,7,16,14.15,,140-23,11140,14,,
49,93000.0,,2002,2019,신당동,남산타운,7,17,84.88,,844,11140,10,,
50,58000.0,,1993,2019,신당동,현대,7,18,66.6,,840,11140,4,,
51,59000.0,,1993,2019,신당동,현대,7,18,66.6,,840,11140,14,,
52,73000.0,,1993,2019,신당동,현대,7,18,122.275,,840,11140,7,,
53,116500.0,,2002,2019,신당동,남산타운,7,20,114.88,,844,11140,11,,
54,92000.0,,1999,2019,신당동,약수하이츠,7,20,84.88,,842,11140,13,,
55,81300.0,,2011,2019,신당동,래미안하이베르,7,20,59.74,,851,11140,15,,
56,89500.0,,2011,2019,신당동,래미안하이베르,7,21,84.98,,851,11140,7,,
57,109500.0,,2011,2019,신당동,청구e편한세상,7,22,84.95,,852,11140,15,,
58,80000.0,,1999,2019,신당동,삼성,7,22,84.96,,843,11140,7,,
59,80000.0,,2011,2019,신당동,래미안하이베르,7,23,84.97,,851,11140,7,,
60,120000.0,,2011,2019,신당동,청구e편한세상,7,23,84.96,,852,11140,8,,
61,76000.0,,1999,2019,신당동,약수하이츠,7,24,57.63,,842,11140,6,,
62,87000.0,,2011,2019,신당동,래미안하이베르,7,24,84.85,,851,11140,15,,
63,80000.0,,2011,2019,신당동,래미안하이베르,7,26,59.74,,851,11140,12,,
64,74000.0,,2011,2019,신당동,래미안하이베르,7,27,59.74,,851,11140,2,,
65,102000.0,,2002,2019,신당동,남산타운,7,27,114.88,,844,11140,13,,
66,79200.0,,2002,2019,신당동,남산타운,7,27,59.94,,844,11140,11,,
67,73500.0,,2002,2019,신당동,남산타운,7,27,59.94,,844,11140,1,,
68,100000.0,,2002,2019,신당동,남산타운,7,29,84.88,,844,11140,11,,
69,98800.0,,2002,2019,신당동,남산타운,7,29,84.88,,844,11140,15,,
70,134000.0,,2014,2019,흥인동,청계천두산위브더제니스,7,1,145.6492,,13-1,11140,27,,
71,16500.0,,2014,2019,흥인동,동대문와이즈캐슬,7,2,15.55,,119,11140,13,,
72,17200.0,,2014,2019,흥인동,동대문와이즈캐슬,7,10,15.55,,119,11140,13,,
73,132000.0,,2014,2019,흥인동,청계천두산위브더제니스,7,22,146.9679,,13-1,11140,15,,
74,150000.0,,2014,2019,흥인동,청계천두산위브더제니스,7,24,173.1707,,13-1,11140,34,,
75,17200.0,,2014,2019,흥인동,동대문와이즈캐슬,7,27,15.55,,119,11140,14,,
76,63800.0,,2008,2019,황학동,롯데캐슬,7,4,59.91,,2545,11140,20,,
77,89800.0,,2008,2019,황학동,롯데캐슬,7,5,114.9,,2545,11140,20,,
78,74000.0,,2008,2019,황학동,롯데캐슬,7,6,84.89,,2545,11140,23,,
79,75000.0,,2008,2019,황학동,롯데캐슬,7,8,84.97,,2545,11140,22,,
80,62500.0,,2008,2019,황학동,롯데캐슬,7,10,59.91,,2545,11140,14,,
81,75000.0,,2008,2019,황학동,롯데캐슬,7,11,84.92,,2545,11140,26,,
82,14000.0,,2013,2019,황학동,한양I-Class,7,12,16.37,,787,11140,14,,
83,73000.0,,2008,2019,황학동,롯데캐슬,7,15,84.9,,2545,11140,27,,
84,84500.0,,2010,2019,황학동,황학아크로타워,7,18,130.939,,2523,11140,14,,
85,63500.0,,2008,2019,황학동,롯데캐슬,7,19,59.91,,2545,11140,32,,
86,78000.0,,2010,2019,황학동,황학아크로타워,7,20,109.146,,2523,11140,9,,
87,62800.0,,2008,2019,황학동,롯데캐슬,7,25,59.94,,2545,11140,15,,
88,73500.0,,2008,2019,황학동,롯데캐슬,7,25,84.97,,2545,11140,16,,
89,89000.0,,2008,2019,황학동,롯데캐슬,7,27,114.9,,2545,11140,29,,
90,75000.0,,2008,2019,황학동,롯데캐슬,7,29,84.97,,2545,11140,27,,
91,79000.0,,2008,2019,황학동,롯데캐슬,7,30,84.92,,2545,11140,25,,
92,67800.0,,2010,2019,황학동,황학동코아루,7,31,84.94,,882,11140,15,,
93,78500.0,,2016,2019,순화동,덕수궁롯데캐슬,7,5,56.2897,,217,11140,5,,
94,49500.0,,2006,2019,순화동,바비엥3,7,19,65.71,,215,11140,16,,
95,95000.0,,2007,2019,순화동,순화동더샵,7,26,84.99,,151,11140,16,,
96,123000.0,,2016,2019,순화동,덕수궁롯데캐슬,7,31,82.3212,,217,11140,9,,
97,127200.0,,2001,2019,중림동,삼성사이버빌리지,7,1,114.77,,200,11140,13,,
98,107940.0,,2006,2019,중림동,브라운스톤서울,7,12,112.527,,355,11140,35,,
99,18000.0,,1971,2019,중림동,성요셉,7,15,41.32,,149,11140,3,,
100,102500.0,,2012,2019,만리동1가,LIG서울역리가,7,4,84.9866,,231,11140,9,,
101,90000.0,,2012,2019,만리동1가,LIG서울역리가,7,5,84.9866,,231,11140,2,,
102,102000.0,,2012,2019,만리동1가,LIG서울역리가,7,11,84.9866,,231,11140,2,,
103,66700.0,,2005,2019,만리동1가,서울역디오빌,7,26,73.86,,62-7,11140,15,,
104,134500.0,,2017,2019,만리동2가,서울역센트럴자이,7,13,84.972,,176-1,11140,13,,
0,130000.0,,2011,2019,회현동1가,남산롯데캐슬아이리스,8,2,133.98,,208,11140,15,,
1,161000.0,,2011,2019,회현동1가,남산롯데캐슬아이리스,8,10,187.44,,208,11140,31,,
2,63800.0,,1970,2019,충무로4가,진양상가,8,20,95.8,,120-3,11140,10,,
3,32500.0,,2016,2019,충무로5가,충무로엘크루메크로시티2차,8,16,35.57,,36-2,11140,7,,
4,23100.0,,2016,2019,충무로5가,충무로엘크루메크로시티2차,8,20,22.75,,36-2,11140,8,,
5,25000.0,,2018,2019,충무로5가,충무로헤센스마트,8,22,19.76,,90,11140,7,,
6,20700.0,,1968,2019,인현동2가,인현상가(신성아파트),8,13,41.62,,192-30,11140,8,,
7,36500.0,,1968,2019,인현동2가,인현상가(신성아파트),8,22,80.26,,192-30,11140,7,,
8,70000.0,,1993,2019,장충동1가,장충레지던스,8,28,152.68,,106-1,11140,2,,
9,55500.0,,2006,2019,을지로5가,삼성파크빌,8,24,84.85,,39-1,11140,11,,
10,72500.0,,1999,2019,신당동,약수하이츠,8,1,65.37,,842,11140,16,,
11,103000.0,,1999,2019,신당동,약수하이츠,8,1,114.92,,842,11140,16,,
12,76500.0,,2002,2019,신당동,남산타운,8,3,59.94,,844,11140,12,,
13,78000.0,,2002,2019,신당동,남산타운,8,3,59.94,,844,11140,4,,
14,68300.0,,1993,2019,신당동,현대,8,4,83.97,,840,11140,10,,
15,96800.0,,2002,2019,신당동,남산타운,8,4,84.88,,844,11140,17,,
16,69000.0,,1999,2019,신당동,약수하이츠,8,6,65.37,,842,11140,1,,
17,102500.0,,1999,2019,신당동,약수하이츠,8,6,114.92,,842,11140,13,,
18,53000.0,,2000,2019,신당동,신당동파라다이스,8,9,84.85,,846,11140,7,,
19,78000.0,,1999,2019,신당동,약수하이츠,8,10,57.63,,842,11140,9,,
20,108500.0,,2011,2019,신당동,청구e편한세상,8,10,84.96,,852,11140,1,,
21,102000.0,,2002,2019,신당동,남산타운,8,10,84.88,,844,11140,18,,
22,98000.0,,2002,2019,신당동,남산타운,8,12,84.88,,844,11140,8,,
23,94000.0,,2002,2019,신당동,남산타운,8,13,84.88,,844,11140,3,,
24,78500.0,,1999,2019,신당동,삼성,8,14,84.96,,843,11140,16,,
25,83000.0,,2002,2019,신당동,남산타운,8,15,59.94,,844,11140,13,,
26,119000.0,,2011,2019,신당동,청구e편한세상,8,16,84.95,,852,11140,9,,
27,52500.0,,2003,2019,신당동,프라임2,8,17,82.17,,432-2837,11140,4,,
28,87000.0,,2011,2019,신당동,래미안하이베르,8,17,84.97,,851,11140,8,,
29,114000.0,,2002,2019,신당동,남산타운,8,19,114.88,,844,11140,11,,
30,88000.0,,1999,2019,신당동,약수하이츠,8,20,84.88,,842,11140,2,,
31,111500.0,,2002,2019,신당동,남산타운,8,20,84.88,,844,11140,15,,
32,59750.0,,2001,2019,신당동,한진해모로,8,20,59.76,,845,11140,3,,
33,103000.0,,2011,2019,신당동,청구e편한세상,8,21,84.95,,852,11140,1,,
34,79200.0,,2002,2019,신당동,남산타운,8,22,59.94,,844,11140,9,,
35,76800.0,,2011,2019,신당동,래미안하이베르,8,23,59.95,,851,11140,11,,
36,92500.0,,2011,2019,신당동,래미안하이베르,8,23,84.98,,851,11140,12,,
37,68500.0,,1999,2019,신당동,약수하이츠,8,23,57.63,,842,11140,2,,
38,79000.0,,1999,2019,신당동,삼성,8,24,84.96,,843,11140,5,,
39,80000.0,,2002,2019,신당동,남산타운,8,24,59.94,,844,11140,10,,
40,112000.0,,2011,2019,신당동,청구e편한세상,8,24,84.96,,852,11140,4,,
41,98500.0,,2002,2019,신당동,남산타운,8,27,114.88,,844,11140,2,,
42,78800.0,,2002,2019,신당동,남산타운,8,28,59.94,,844,11140,15,,
43,75000.0,,2002,2019,신당동,남산타운,8,29,59.94,,844,11140,4,,
44,89000.0,,2011,2019,신당동,래미안하이베르,8,29,84.85,,851,11140,14,,
45,69000.0,,1999,2019,신당동,삼성,8,31,59.98,,843,11140,12,,
46,44500.0,,2003,2019,신당동,진달래,8,31,62.62,,333-42,11140,5,,
47,66500.0,,1999,2019,신당동,삼성,8,31,59.97,,843,11140,4,,
48,63800.0,,1999,2019,신당동,삼성,8,31,59.97,,843,11140,9,,
49,98000.0,,1999,2019,신당동,약수하이츠,8,31,84.88,,842,11140,11,,
50,160000.0,,2014,2019,흥인동,청계천두산위브더제니스,8,21,175.967,,13-1,11140,25,,
51,176000.0,,2014,2019,흥인동,청계천두산위브더제니스,8,22,173.1707,,13-1,11140,30,,
52,113000.0,,2014,2019,흥인동,청계천두산위브더제니스,8,29,116.6232,,13-1,11140,17,,
53,46000.0,,2016,2019,황학동,신당블루카운티,8,5,59.95,,846,11140,10,,
54,73000.0,,2008,2019,황학동,롯데캐슬,8,6,84.89,,2545,11140,12,,
55,79500.0,,2010,2019,황학동,황학아크로타워,8,8,109.146,,2523,11140,18,,
56,61500.0,,2008,2019,황학동,롯데캐슬,8,10,59.94,,2545,11140,17,,
57,13900.0,,2013,2019,황학동,한양I-Class,8,12,16.37,,787,11140,14,,
58,81500.0,,2010,2019,황학동,황학아크로타워,8,13,109.146,,2523,11140,19,,
59,13500.0,,2013,2019,황학동,한양I-Class,8,15,16.37,,787,11140,17,,
60,63200.0,,2008,2019,황학동,롯데캐슬,8,18,59.91,,2545,11140,21,,
61,75000.0,,2008,2019,황학동,롯데캐슬,8,19,84.89,,2545,11140,12,,
62,65400.0,,2008,2019,황학동,롯데캐슬,8,23,59.91,,2545,11140,32,,
63,77500.0,,2008,2019,황학동,롯데캐슬,8,24,84.92,,2545,11140,15,,
64,79000.0,,2010,2019,황학동,황학아크로타워,8,26,109.146,,2523,11140,14,,
65,88000.0,,2008,2019,황학동,롯데캐슬,8,30,114.9,,2545,11140,25,,
66,82500.0,,2016,2019,순화동,덕수궁롯데캐슬,8,5,56.2897,,217,11140,11,,
67,59800.0,,2007,2019,순화동,순화동더샵,8,21,64.01,,151,11140,11,,
68,128500.0,,2016,2019,순화동,덕수궁롯데캐슬,8,28,82.3212,,217,11140,12,,
69,75000.0,,2007,2019,순화동,순화동더샵,8,30,84.9,,151,11140,9,,
70,104000.0,,2012,2019,만리동1가,LIG서울역리가,8,20,84.9846,,231,11140,2,,
71,71900.0,,2005,2019,만리동1가,서울역디오빌,8,30,73.86,,62-7,11140,13,,
72,95000.0,,2017,2019,만리동2가,서울역센트럴자이,8,20,59.94,,176-1,11140,8,,
73,139000.0,,2017,2019,만리동2가,서울역센트럴자이,8,23,84.972,,176-1,11140,15,,
0,130000.0,,2010,2019,회현동1가,SK리더스뷰남산,9,4,137.53,,206,11140,24,,
1,136000.0,,2011,2019,회현동1가,남산롯데캐슬아이리스,9,4,187.08,,208,11140,5,,
2,138000.0,,2011,2019,회현동1가,남산롯데캐슬아이리스,9,6,133.98,,208,11140,21,,
3,129000.0,,2010,2019,회현동1가,SK리더스뷰남산,9,11,137.57,,206,11140,10,,
4,68000.0,,2011,2019,회현동1가,남산롯데캐슬아이리스,9,11,40.9,,208,11140,23,,
5,156000.0,,2011,2019,회현동1가,남산롯데캐슬아이리스,9,22,176.42,,208,11140,29,,
6,137000.0,,2011,2019,회현동1가,남산롯데캐슬아이리스,9,23,133.98,,208,11140,27,,
7,114000.0,,2011,2019,회현동1가,남산롯데캐슬아이리스,9,24,113.46,,208,11140,16,,
8,130000.0,,2011,2019,회현동1가,남산롯데캐슬아이리스,9,26,133.98,,208,11140,10,,
9,71500.0,,2011,2019,회현동1가,남산롯데캐슬아이리스,9,30,40.9,,208,11140,24,,
10,143000.0,,2010,2019,회현동2가,쌍용남산플래티넘,9,6,166.24,,87,11140,10,,
11,135000.0,,2009,2019,충무로4가,남산센트럴자이,9,18,160.505,,306,11140,22,,
12,105000.0,,2009,2019,충무로4가,남산센트럴자이,9,24,114.84,,306,11140,28,,
13,20900.0,,1968,2019,인현동2가,인현상가(신성아파트),9,4,40.83,,192-30,11140,9,,
14,21850.0,,1968,2019,인현동2가,인현상가(신성아파트),9,27,42.31,,192-30,11140,7,,
15,42500.0,,1982,2019,묵정동,충무,9,27,67.77,,11-2,11140,7,,
16,60000.0,,2006,2019,을지로5가,삼성파크빌,9,25,84.87,,39-1,11140,8,,
17,70000.0,,1999,2019,신당동,삼성,9,2,59.97,,843,11140,22,,
18,97500.0,,1999,2019,신당동,약수하이츠,9,2,84.88,,842,11140,6,,
19,80000.0,,2002,2019,신당동,남산타운,9,3,59.94,,844,11140,9,,
20,107500.0,,2011,2019,신당동,래미안하이베르,9,3,117,,851,11140,15,,
21,82000.0,,2002,2019,신당동,남산타운,9,4,59.94,,844,11140,9,,
22,105000.0,,2002,2019,신당동,남산타운,9,6,84.88,,844,11140,14,,
23,66600.0,,1999,2019,신당동,삼성,9,6,59.97,,843,11140,5,,
24,77000.0,,1999,2019,신당동,삼성,9,7,84.96,,843,11140,3,,
25,116000.0,,2002,2019,신당동,남산타운,9,7,84.88,,844,11140,17,,
26,79500.0,,2002,2019,신당동,남산타운,9,7,59.94,,844,11140,5,,
27,74000.0,,1999,2019,신당동,약수하이츠,9,7,65.37,,842,11140,10,,
28,87500.0,,1999,2019,신당동,약수하이츠,9,7,84.88,,842,11140,7,,
29,80000.0,,2011,2019,신당동,래미안하이베르,9,8,59.95,,851,11140,11,,
30,23750.0,,1968,2019,신당동,약수(372-13),9,8,50.91,,372-13,11140,5,,
31,103000.0,,2002,2019,신당동,남산타운,9,9,114.88,,844,11140,2,,
32,66500.0,,1993,2019,신당동,현대,9,10,79.11,,840,11140,10,,
33,78000.0,,1999,2019,신당동,약수하이츠,9,10,84.88,,842,11140,2,,
34,98000.0,,2002,2019,신당동,남산타운,9,10,84.88,,844,11140,7,,
35,97000.0,,1999,2019,신당동,약수하이츠,9,15,84.88,,842,11140,10,,
36,59000.0,,1993,2019,신당동,현대,9,16,83.97,,840,11140,5,,
37,86500.0,,2011,2019,신당동,래미안하이베르,9,19,84.97,,851,11140,6,,
38,119000.0,,2011,2019,신당동,청구e편한세상,9,21,84.96,,852,11140,14,,
39,77600.0,,2011,2019,신당동,래미안하이베르,9,21,59.95,,851,11140,14,,
40,100000.0,,2002,2019,신당동,남산타운,9,21,84.88,,844,11140,12,,
41,114800.0,,2011,2019,신당동,청구e편한세상,9,21,84.95,,852,11140,11,,
42,79700.0,,2002,2019,신당동,남산타운,9,22,59.94,,844,11140,7,,
43,89500.0,,2011,2019,신당동,래미안하이베르,9,22,84.85,,851,11140,8,,
44,50000.0,,2003,2019,신당동,그린빌,9,24,68.45,,122-1,11140,5,,
45,78500.0,,2011,2019,신당동,래미안하이베르,9,24,59.74,,851,11140,7,,
46,74700.0,,1993,2019,신당동,현대,9,26,122.275,,840,11140,15,,
47,95000.0,,2011,2019,신당동,청구e편한세상,9,26,59.89,,852,11140,9,,
48,79500.0,,1999,2019,신당동,삼성,9,26,84.96,,843,11140,14,,
49,79000.0,,1999,2019,신당동,삼성,9,27,84.96,,843,11140,4,,
50,85000.0,,2011,2019,신당동,래미안하이베르,9,28,84.97,,851,11140,3,,
51,80000.0,,2002,2019,신당동,남산타운,9,28,59.94,,844,11140,14,,
52,69000.0,,2002,2019,신당동,남산타운,9,28,59.94,,844,11140,1,,
53,98500.0,,2011,2019,신당동,청구e편한세상,9,28,59.89,,852,11140,12,,
54,72000.0,,1999,2019,신당동,삼성,9,30,59.97,,843,11140,11,,
55,67000.0,,1993,2019,신당동,현대,9,30,79.11,,840,11140,6,,
56,19800.0,,2016,2019,신당동,신당역솔하임,9,30,14.08,,140-23,11140,14,,
57,101500.0,,2011,2019,신당동,청구e편한세상,9,30,59.88,,852,11140,13,,
58,139000.0,,2014,2019,흥인동,청계천두산위브더제니스,9,4,123.8073,,13-1,11140,34,,
59,80500.0,,2008,2019,황학동,롯데캐슬,9,2,84.97,,2545,11140,21,,
60,62000.0,,2008,2019,황학동,롯데캐슬,9,3,59.94,,2545,11140,18,,
61,84500.0,,2010,2019,황학동,황학아크로타워,9,5,134.301,,2523,11140,10,,
62,78000.0,,2008,2019,황학동,롯데캐슬,9,5,84.89,,2545,11140,30,,
63,92000.0,,2008,2019,황학동,롯데캐슬,9,6,114.9,,2545,11140,29,,
64,73800.0,,2008,2019,황학동,롯데캐슬,9,6,84.92,,2545,11140,8,,
65,62000.0,,2008,2019,황학동,롯데캐슬,9,7,59.94,,2545,11140,31,,
66,85000.0,,2008,2019,황학동,롯데캐슬,9,9,114.9,,2545,11140,23,,
67,64000.0,,2010,2019,황학동,황학동코아루,9,11,84.94,,882,11140,7,,
68,79500.0,,2008,2019,황학동,롯데캐슬,9,18,84.92,,2545,11140,33,,
69,93500.0,,2008,2019,황학동,롯데캐슬,9,18,114.9,,2545,11140,30,,
70,82500.0,,2010,2019,황학동,황학아크로타워,9,18,109.146,,2523,11140,15,,
71,90000.0,,2008,2019,황학동,롯데캐슬,9,23,114.9,,2545,11140,26,,
72,73500.0,,2010,2019,황학동,황학아크로타워,9,23,84.962,,2523,11140,5,,
73,58000.0,,2008,2019,황학동,롯데캐슬,9,24,59.94,,2545,11140,7,,
74,77000.0,,2008,2019,황학동,롯데캐슬,9,27,84.92,,2545,11140,12,,
75,78500.0,,2008,2019,황학동,롯데캐슬,9,28,84.92,,2545,11140,30,,
76,63500.0,,2008,2019,황학동,롯데캐슬,9,28,59.91,,2545,11140,9,,
77,89500.0,,2008,2019,황학동,롯데캐슬,9,28,114.9,,2545,11140,17,,
78,75500.0,,2008,2019,황학동,롯데캐슬,9,30,84.9,,2545,11140,11,,
79,105000.0,,2006,2019,중림동,브라운스톤서울,9,20,117.742,,355,11140,22,,
80,104000.0,,2001,2019,중림동,삼성사이버빌리지,9,27,84.93,,200,11140,4,,
81,113800.0,,2017,2019,만리동2가,서울역센트럴자이,9,8,59.94,,176-1,11140,11,,
82,132000.0,,2017,2019,만리동2가,서울역센트럴자이,9,21,72.9733,,176-1,11140,24,,
0,143500.0,,2011,2019,회현동1가,남산롯데캐슬아이리스,10,5,133.98,,208,11140,28,,
1,130000.0,,2010,2019,회현동1가,SK리더스뷰남산,10,13,137.53,,206,11140,17,,
2,120000.0,,2011,2019,회현동1가,남산롯데캐슬아이리스,10,15,113.46,,208,11140,30,,
3,113000.0,,2011,2019,회현동1가,남산롯데캐슬아이리스,10,20,113.46,,208,11140,14,,
4,120000.0,,2010,2019,회현동1가,SK리더스뷰남산,10,23,115.04,,206,11140,27,,
5,59800.0,,1970,2019,충무로4가,진양상가,10,15,107.9,,120-3,11140,16,,
6,119000.0,,2009,2019,충무로4가,남산센트럴자이,10,21,135.533,,306,11140,15,,
7,23500.0,,2018,2019,충무로5가,충무로헤센스마트,10,26,19.76,,90,11140,4,,
8,25800.0,,1968,2019,인현동2가,인현상가(신성아파트),10,4,48.56,,192-30,11140,10,,
9,38000.0,,1968,2019,인현동2가,인현상가(신성아파트),10,10,76.96,,192-30,11140,10,,
10,8835.0,,1981,2019,장충동2가,장충,10,8,31.24,,193-29,11140,4,,
11,77500.0,,1999,2019,신당동,삼성,10,2,84.96,,843,11140,8,,
12,82500.0,,2002,2019,신당동,남산타운,10,3,59.94,,844,11140,10,,
13,78500.0,,2011,2019,신당동,래미안하이베르,10,3,59.74,,851,11140,3,,
14,52000.0,,2001,2019,신당동,한진해모로,10,3,59.76,,845,11140,1,,
15,49500.0,,2000,2019,신당동,신당동파라다이스,10,3,59.9,,846,11140,1,,
16,90000.0,,2005,2019,신당동,신당푸르지오,10,3,114.48,,850,11140,2,,
17,101000.0,,2002,2019,신당동,남산타운,10,4,84.88,,844,11140,12,,
18,71000.0,,1999,2019,신당동,약수하이츠,10,4,57.63,,842,11140,17,,
19,72000.0,,2001,2019,신당동,한진해모로,10,4,84.96,,845,11140,13,,
20,120000.0,,2011,2019,신당동,청구e편한세상,10,5,84.95,,852,11140,13,,
21,80000.0,,1999,2019,신당동,삼성,10,5,84.96,,843,11140,18,,
22,70000.0,,1999,2019,신당동,삼성,10,6,59.98,,843,11140,15,,
23,95000.0,,2011,2019,신당동,청구e편한세상,10,7,59.89,,852,11140,3,,
24,79500.0,,2002,2019,신당동,남산타운,10,8,59.94,,844,11140,9,,
25,64000.0,,1999,2019,신당동,삼성,10,9,59.97,,843,11140,8,,
26,8500.0,,2001,2019,신당동,유정,10,9,29.4,,432-1970,11140,1,,
27,84000.0,,1999,2019,신당동,삼성,10,9,84.96,,843,11140,14,,
28,75500.0,,2002,2019,신당동,남산타운,10,9,59.94,,844,11140,2,,
29,89900.0,,1999,2019,신당동,삼성,10,9,114.91,,843,11140,6,,
30,81000.0,,2011,2019,신당동,래미안하이베르,10,9,59.74,,851,11140,13,,
31,82000.0,,2011,2019,신당동,래미안하이베르,10,10,59.74,,851,11140,11,,
32,100000.0,,2002,2019,신당동,남산타운,10,10,84.88,,844,11140,15,,
33,114000.0,,2011,2019,신당동,청구e편한세상,10,10,84.95,,852,11140,12,,
34,79000.0,,2002,2019,신당동,남산타운,10,11,59.94,,844,11140,6,,
35,81300.0,,2011,2019,신당동,래미안하이베르,10,12,59.74,,851,11140,8,,
36,53000.0,,2001,2019,신당동,한진해모로,10,12,59.76,,845,11140,1,,
37,78000.0,,2005,2019,신당동,신당푸르지오,10,12,59.85,,850,11140,19,,
38,20000.0,,2001,2019,신당동,동산,10,12,46.53,,432-579,11140,4,,
39,99000.0,,2002,2019,신당동,남산타운,10,12,84.88,,844,11140,12,,
40,102500.0,,2002,2019,신당동,남산타운,10,12,84.88,,844,11140,8,,
41,93000.0,,2002,2019,신당동,남산타운,10,12,84.88,,844,11140,8,,
42,90000.0,,1999,2019,신당동,삼성,10,12,114.91,,843,11140,16,,
43,119000.0,,1999,2019,신당동,약수하이츠,10,14,114.92,,842,11140,15,,
44,89900.0,,2011,2019,신당동,래미안하이베르,10,15,84.97,,851,11140,13,,
45,95500.0,,2002,2019,신당동,남산타운,10,16,84.88,,844,11140,14,,
46,115000.0,,2011,2019,신당동,청구e편한세상,10,16,84.95,,852,11140,7,,
47,90000.0,,2005,2019,신당동,신당푸르지오,10,16,114.48,,850,11140,2,,
48,99000.0,,2011,2019,신당동,청구e편한세상,10,16,59.89,,852,11140,9,,
49,75000.0,,2011,2019,신당동,래미안하이베르,10,17,59.74,,851,11140,7,,
50,100000.0,,1999,2019,신당동,약수하이츠,10,17,84.88,,842,11140,10,,
51,54000.0,,2003,2019,신당동,그린빌,10,18,79.44,,122-1,11140,4,,
52,240000.0,,2004,2019,신당동,벨레어카운티,10,18,273.82,,407-17,11140,5,,
53,115000.0,,2002,2019,신당동,남산타운,10,18,84.88,,844,11140,7,,
54,53000.0,,2006,2019,신당동,태원팰리스5차(432-1132),10,18,84.78,,432-1132,11140,5,,
55,75500.0,,2002,2019,신당동,남산타운,10,18,59.94,,844,11140,1,,
56,80000.0,,2011,2019,신당동,래미안하이베르,10,19,59.74,,851,11140,7,,
57,83000.0,,1999,2019,신당동,삼성,10,21,84.96,,843,11140,18,,
58,80000.0,,2002,2019,신당동,남산타운,10,21,59.94,,844,11140,14,,
59,67000.0,,1993,2019,신당동,현대,10,21,79.11,,840,11140,12,,
60,102500.0,,2002,2019,신당동,남산타운,10,22,84.88,,844,11140,10,,
61,118000.0,,2011,2019,신당동,청구e편한세상,10,22,118.47,,852,11140,1,,
62,60000.0,,1993,2019,신당동,현대,10,22,66.6,,840,11140,10,,
63,64000.0,,1999,2019,신당동,약수하이츠,10,22,57.63,,842,11140,13,,
64,80700.0,,2002,2019,신당동,남산타운,10,22,59.94,,844,11140,16,,
65,96010.0,,2019,2019,신당동,신당KCC스위첸,10,23,84.9,,856,11140,2,,
66,86000.0,,1999,2019,신당동,약수하이츠,10,23,84.88,,842,11140,20,,
67,20000.0,,2016,2019,신당동,신당역솔하임,10,24,14.08,,140-23,11140,17,,
68,84500.0,,2011,2019,신당동,래미안하이베르,10,24,84.85,,851,11140,1,,
69,85000.0,,1999,2019,신당동,약수하이츠,10,24,65.37,,842,11140,9,,
70,88500.0,,2011,2019,신당동,래미안하이베르,10,25,84.97,,851,11140,15,,
71,80900.0,,2011,2019,신당동,래미안하이베르,10,25,59.74,,851,11140,14,,
72,117000.0,,2011,2019,신당동,청구e편한세상,10,25,84.95,,852,11140,11,,
73,124500.0,,2011,2019,신당동,청구e편한세상,10,26,84.96,,852,11140,15,,
74,79500.0,,1999,2019,신당동,삼성,10,26,84.96,,843,11140,3,,
75,80000.0,,2002,2019,신당동,남산타운,10,26,59.94,,844,11140,18,,
76,80000.0,,2002,2019,신당동,남산타운,10,26,59.94,,844,11140,13,,
77,80500.0,,2002,2019,신당동,남산타운,10,26,59.94,,844,11140,7,,
78,113000.0,,2011,2019,신당동,청구e편한세상,10,26,84.95,,852,11140,3,,
79,72500.0,,1999,2019,신당동,삼성,10,26,59.97,,843,11140,14,,
80,48500.0,,2003,2019,신당동,프라임1,10,26,60.42,,432-1632,11140,5,,
81,58000.0,,1993,2019,신당동,현대,10,26,66.6,,840,11140,8,,
82,65500.0,,1999,2019,신당동,약수하이츠,10,26,57.63,,842,11140,15,,
83,87500.0,,2011,2019,신당동,래미안하이베르,10,27,84.98,,851,11140,6,,
84,70000.0,,1999,2019,신당동,삼성,10,27,59.98,,843,11140,13,,
85,130000.0,,2011,2019,신당동,청구e편한세상,10,27,118.47,,852,11140,2,,
86,59970.0,,1993,2019,신당동,현대,10,28,66.6,,840,11140,13,,
