,법정동,년,총 인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상
2718,신수동,2013.0,17906.0,1175.0,1588.5,3187.0,3329.5,2920.0,2580.0,1574.0,1135.5,344.0,60.5,12.0
2719,신수동,2014.0,18330.0,1211.0,1599.5,3280.0,3317.5,2994.5,2652.0,1631.5,1180.0,385.5,65.0,13.5
2720,신수동,2015.0,16740.0,1109.5,1417.0,2980.5,2964.5,2771.0,2373.5,1563.0,1097.0,388.0,62.0,14.0
2721,신수동,2016.0,17066.0,1178.0,1402.5,2995.5,2929.0,2889.0,2438.0,1600.5,1124.5,423.5,68.5,17.0
2722,신수동,2017.0,16709.0,1111.0,1352.0,2930.5,2749.5,2843.5,2414.0,1626.0,1154.0,438.0,74.0,16.5
2723,신수동,2018.0,16530.0,1032.5,1323.0,2970.0,2664.0,2750.0,2396.0,1661.0,1162.0,476.5,78.5,16.5
2724,신수동,2019.0,17450.5,1101.5,1339.0,3180.5,2815.5,2853.5,2549.5,1810.5,1175.0,517.5,88.5,19.5
2725,신수동,2020.0,18804.5,1183.0,1406.5,3423.5,3073.0,3006.5,2810.5,1986.0,1235.0,559.5,99.0,22.0
2726,신수동,2021.0,18503.0,1156.5,1331.0,3451.5,2995.0,2902.0,2826.5,2041.5,1140.0,572.0,81.5,5.5
2727,신수동,2022.0,18390.5,1098.5,1345.0,3459.5,2971.5,2794.5,2864.0,2047.5,1111.0,615.0,80.5,3.5
2728,신영동,2012.0,11236.0,681.0,1547.0,1542.0,1434.0,2075.0,1773.0,1052.0,799.0,274.0,52.0,7.0
2729,신영동,2013.0,11109.0,665.0,1501.0,1490.0,1421.0,2031.0,1783.0,1055.0,830.0,276.0,51.0,6.0
2730,신영동,2014.0,10933.0,648.0,1356.0,1534.0,1349.0,1965.0,1814.0,1077.0,824.0,303.0,56.0,7.0
2731,신영동,2015.0,10780.0,654.0,1237.0,1502.0,1354.0,1903.0,1785.0,1168.0,797.0,313.0,59.0,8.0
2732,신영동,2016.0,10616.0,632.0,1139.0,1457.0,1331.0,1875.0,1722.0,1226.0,811.0,348.0,68.0,7.0
2733,신영동,2017.0,10317.0,600.0,1042.0,1411.0,1283.0,1784.0,1703.0,1209.0,841.0,370.0,66.0,8.0
2734,신영동,2018.0,10149.0,578.0,956.0,1424.0,1320.0,1666.0,1714.0,1230.0,813.0,369.0,69.0,10.0
2735,신영동,2019.0,10100.0,598.0,956.0,1391.0,1254.0,1637.0,1723.0,1273.0,793.0,392.0,73.0,10.0
2736,신영동,2020.0,10022.0,553.0,927.0,1340.0,1239.0,1630.0,1725.0,1320.0,806.0,392.0,78.0,12.0
2737,신영동,2021.0,9579.0,497.0,854.0,1227.0,1210.0,1551.0,1682.0,1353.0,733.0,396.0,73.0,3.0
2738,신영동,2022.0,9241.0,421.0,854.0,1164.0,1164.0,1433.0,1659.0,1329.0,723.0,418.0,72.0,4.0
2739,신원동,2012.0,5822.0,373.0,524.0,797.0,828.0,816.0,1069.0,780.0,444.0,159.0,28.0,4.0
2740,신원동,2013.0,5998.0,459.0,499.0,757.0,940.0,840.0,1026.0,797.0,477.0,169.0,29.0,5.0
2741,신원동,2014.0,12732.0,1723.0,993.0,1443.0,2430.0,1902.0,1837.0,1377.0,725.0,252.0,44.0,6.0
2742,신원동,2015.0,18647.0,2589.0,1359.0,2183.0,3721.0,2608.0,2564.0,2071.0,1054.0,423.0,65.0,10.0
2743,신원동,2016.0,18912.0,2631.0,1313.0,2185.0,3677.0,2693.0,2612.0,2150.0,1149.0,419.0,72.0,11.0
2744,신원동,2017.0,18794.0,2581.0,1229.0,2125.0,3519.0,2764.0,2541.0,2267.0,1265.0,439.0,56.0,8.0
2745,신원동,2018.0,18616.0,2444.0,1254.0,2048.0,3249.0,2912.0,2511.0,2333.0,1329.0,460.0,67.0,9.0
2746,신원동,2019.0,18418.0,2269.0,1250.0,2009.0,3064.0,2970.0,2505.0,2380.0,1407.0,480.0,74.0,10.0
2747,신원동,2020.0,18082.0,2019.0,1302.0,1936.0,2734.0,3072.0,2498.0,2459.0,1443.0,517.0,90.0,12.0
2748,신원동,2021.0,17560.0,1800.0,1325.0,1859.0,2449.0,3029.0,2439.0,2555.0,1459.0,551.0,89.0,5.0
2749,신원동,2022.0,17399.0,1630.0,1435.0,1786.0,2292.0,3037.0,2417.0,2594.0,1520.0,596.0,90.0,2.0
2750,신월동,2012.0,19539.85714285714,1616.4285714285713,2227.4285714285716,2651.4285714285716,3342.5714285714284,3272.8571428571427,3337.1428571428573,1857.7142857142858,921.5714285714286,269.14285714285717,38.857142857142854,4.714285714285714
2751,신월동,2013.0,19439.714285714286,1581.857142857143,2123.285714285714,2579.0,3277.8571428571427,3246.714285714286,3373.0,1940.7142857142858,983.0,283.85714285714283,44.57142857142857,5.857142857142857
2752,신월동,2014.0,19425.428571428572,1563.857142857143,1990.5714285714287,2566.4285714285716,3188.285714285714,3229.285714285714,3414.4285714285716,2064.5714285714284,1037.4285714285713,316.14285714285717,47.57142857142857,6.857142857142857
2753,신월동,2015.0,19513.571428571428,1585.5714285714287,1880.857142857143,2606.285714285714,3151.0,3180.285714285714,3398.8571428571427,2241.285714285714,1071.2857142857142,342.7142857142857,48.285714285714285,7.142857142857143
2754,신월동,2016.0,18818.0,1503.2857142857142,1719.4285714285713,2485.5714285714284,2958.1428571428573,3033.1428571428573,3270.8571428571427,2319.8571428571427,1112.4285714285713,358.2857142857143,49.285714285714285,7.714285714285714
2755,신월동,2017.0,18373.714285714286,1396.0,1623.0,2409.4285714285716,2777.8571428571427,2930.1428571428573,3191.0,2404.1428571428573,1188.4285714285713,394.14285714285717,52.142857142857146,7.428571428571429
2756,신월동,2018.0,17917.428571428572,1284.4285714285713,1521.4285714285713,2319.4285714285716,2633.5714285714284,2789.714285714286,3120.0,2489.285714285714,1268.857142857143,423.85714285714283,58.142857142857146,8.714285714285714
2757,신월동,2019.0,17458.428571428572,1182.142857142857,1420.2857142857142,2235.8571428571427,2430.5714285714284,2703.0,3037.8571428571427,2590.0,1332.0,457.7142857142857,60.42857142857143,8.571428571428571
2758,신월동,2020.0,17962.428571428572,1191.5714285714287,1397.7142857142858,2291.8571428571427,2526.8571428571427,2741.714285714286,3037.0,2777.8571428571427,1425.4285714285713,494.42857142857144,68.71428571428571,9.285714285714286
2759,신월동,2021.0,17499.285714285714,1088.857142857143,1336.0,2188.285714285714,2399.4285714285716,2642.5714285714284,2937.5714285714284,2868.0,1438.7142857142858,529.0,67.57142857142857,3.2857142857142856
2760,신월동,2022.0,17143.428571428572,1004.7142857142857,1293.0,2073.1428571428573,2310.4285714285716,2574.285714285714,2847.714285714286,2882.8571428571427,1504.0,577.8571428571429,73.14285714285714,2.2857142857142856
2761,신정동,2012.0,30487.375,2599.5,4354.5,4215.75,4800.75,5845.375,4565.75,2298.125,1302.75,435.25,62.5,7.125
2762,신정동,2013.0,30171.5,2510.625,4155.125,4152.625,4615.25,5775.125,4675.0,2392.25,1355.375,462.125,70.75,7.25
2763,신정동,2014.0,29770.5,2419.0,3945.75,4132.625,4462.125,5626.125,4706.375,2507.75,1404.25,485.375,72.75,8.375
2764,신정동,2015.0,29381.5,2385.125,3727.875,4095.5,4298.125,5492.0,4700.25,2657.625,1421.5,516.625,78.0,8.875
2765,신정동,2016.0,29423.75,2408.875,3572.5,4080.25,4236.875,5472.375,4722.125,2797.125,1480.75,557.5,84.625,10.75
2766,신정동,2017.0,28989.5,2311.25,3427.0,4026.375,4072.875,5320.0,4705.625,2888.125,1545.25,594.0,88.0,11.0
2767,신정동,2018.0,28449.0,2170.75,3298.75,3975.125,3876.0,5107.25,4688.875,2987.375,1607.375,629.0,97.25,11.25
2768,신정동,2019.0,28610.625,2144.5,3174.25,4032.875,3814.625,5048.25,4745.5,3172.0,1681.125,675.5,110.0,12.0
2769,신정동,2020.0,27961.0,1987.875,3057.875,3897.75,3574.75,4885.25,4670.5,3306.375,1751.375,701.625,114.0,13.625
2770,신정동,2021.0,27894.375,1916.75,3012.75,3846.375,3500.125,4773.25,4720.5,3500.375,1769.375,737.125,114.25,3.5
2771,신정동,2022.0,27625.5,1777.5,2994.625,3715.875,3413.375,4643.0,4708.375,3599.375,1846.375,804.125,118.75,4.125
2772,신창동,2012.0,15737.0,1372.0,1913.0,1859.0,2668.0,2912.0,2328.0,1379.0,948.0,313.0,38.0,7.0
2773,신창동,2013.0,15646.0,1361.0,1834.0,1848.0,2624.0,2867.0,2374.0,1375.0,972.0,340.0,42.0,9.0
2774,신창동,2014.0,15504.0,1291.0,1741.0,1885.0,2502.0,2849.0,2404.0,1438.0,981.0,355.0,48.0,10.0
2775,신창동,2015.0,15542.0,1296.0,1747.0,1847.0,2499.0,2791.0,2419.0,1516.0,985.0,375.0,56.0,11.0
2776,신창동,2016.0,15355.0,1267.0,1659.0,1832.0,2398.0,2761.0,2372.0,1565.0,1014.0,422.0,51.0,14.0
2777,신창동,2017.0,15077.0,1173.0,1590.0,1877.0,2284.0,2657.0,2344.0,1601.0,1033.0,452.0,53.0,13.0
2778,신창동,2018.0,14912.0,1109.0,1463.0,1951.0,2239.0,2536.0,2332.0,1677.0,1049.0,484.0,59.0,13.0
2779,신창동,2019.0,14562.0,1031.0,1369.0,1893.0,2126.0,2423.0,2358.0,1705.0,1051.0,520.0,73.0,13.0
2780,신창동,2020.0,14202.0,941.0,1258.0,1856.0,2074.0,2306.0,2348.0,1733.0,1056.0,545.0,71.0,14.0
2781,신창동,2021.0,13751.0,833.0,1167.0,1881.0,2112.0,2164.0,2253.0,1780.0,973.0,520.0,66.0,2.0
2782,신창동,2022.0,13678.0,794.0,1082.0,1884.0,2237.0,2043.0,2249.0,1819.0,965.0,528.0,72.0,5.0
2783,신천동,2012.0,24397.0,2654.0,2714.5,3450.0,4416.5,3961.0,3835.0,2040.5,920.0,336.0,64.5,5.0
2784,신천동,2013.0,24560.5,2754.5,2630.5,3315.0,4534.0,3983.0,3819.5,2139.0,964.0,345.5,71.0,4.5
2785,신천동,2014.0,24257.5,2703.0,2547.0,3192.0,4406.0,3943.0,3777.0,2273.5,981.0,353.0,76.5,5.5
2786,신천동,2015.0,24254.0,2751.5,2421.0,3111.0,4360.0,3945.5,3692.5,2470.0,1028.0,387.0,80.0,7.5
2787,신천동,2016.0,24008.5,2765.5,2347.0,2951.0,4268.0,3983.0,3557.0,2568.0,1074.5,405.5,78.0,11.0
2788,신천동,2017.0,23829.5,2683.5,2324.5,2843.0,4130.5,3992.5,3454.5,2697.5,1183.5,423.5,85.0,11.5
2789,신천동,2018.0,23652.0,2680.0,2265.0,2695.5,4010.0,3940.0,3441.5,2828.0,1235.5,447.5,96.5,12.5
2790,신천동,2019.0,19703.0,2307.0,2014.0,2094.5,3032.5,3525.5,2794.5,2353.5,1102.5,385.0,80.0,14.0
2791,신천동,2020.0,19459.5,2165.0,2060.5,2023.0,2745.0,3581.5,2777.5,2435.0,1165.5,407.0,83.0,16.5
2792,신천동,2021.0,19046.5,1989.0,2087.0,1937.5,2416.5,3587.0,2840.5,2507.5,1176.0,417.5,84.5,3.5
2793,신천동,2022.0,18856.0,1823.0,2176.5,1833.5,2249.5,3611.0,2858.0,2479.5,1273.5,463.0,87.0,1.5
2794,신촌동,2012.0,18283.0,1246.0,1380.0,5267.0,3463.0,2295.0,1960.0,1332.0,963.0,305.0,61.0,11.0
2795,신촌동,2013.0,18356.0,1290.0,1271.0,5285.0,3468.0,2310.0,1998.0,1323.0,1012.0,325.0,62.0,12.0
2796,신촌동,2014.0,18329.0,1221.0,1178.0,5562.0,3354.0,2264.0,1987.0,1349.0,1007.0,330.0,62.0,15.0
2797,신촌동,2015.0,18545.0,1263.0,1077.0,5802.0,3336.0,2215.0,2008.0,1408.0,996.0,360.0,66.0,14.0
2798,신촌동,2016.0,18409.0,1183.0,1011.0,5828.0,3278.0,2215.0,1990.0,1424.0,1020.0,378.0,67.0,15.0
2799,신촌동,2017.0,18120.0,1067.0,969.0,5862.0,3171.0,2142.0,1990.0,1393.0,1027.0,407.0,74.0,18.0
2800,신촌동,2018.0,18522.0,990.0,948.0,6387.0,3275.0,2037.0,1992.0,1371.0,997.0,423.0,83.0,19.0
2801,신촌동,2019.0,18703.0,860.0,960.0,6673.0,3211.0,2000.0,2032.0,1372.0,1020.0,466.0,84.0,25.0
2802,신촌동,2020.0,19264.0,727.0,869.0,7412.0,3278.0,1983.0,2002.0,1403.0,984.0,496.0,86.0,24.0
2803,신촌동,2021.0,19752.0,667.0,888.0,7829.0,3537.0,1969.0,1958.0,1412.0,899.0,515.0,73.0,5.0
2804,신촌동,2022.0,20297.0,568.0,948.0,8352.0,3668.0,1897.0,1928.0,1403.0,901.0,559.0,71.0,2.0
2805,쌍림동,2012.0,5603.0,261.0,332.0,804.0,832.0,866.0,1130.0,777.0,422.0,144.0,28.0,7.0
2806,쌍림동,2013.0,5364.0,237.0,303.0,707.0,782.0,824.0,1115.0,765.0,449.0,141.0,32.0,9.0
2807,쌍림동,2014.0,5167.0,216.0,254.0,676.0,714.0,771.0,1073.0,817.0,452.0,151.0,33.0,10.0
2808,쌍림동,2015.0,4980.0,207.0,239.0,625.0,700.0,699.0,1036.0,802.0,454.0,171.0,37.0,10.0
2809,쌍림동,2016.0,5105.0,211.0,227.0,710.0,752.0,700.0,987.0,824.0,464.0,183.0,34.0,13.0
2810,쌍림동,2017.0,5001.0,174.0,218.0,726.0,717.0,652.0,961.0,847.0,474.0,190.0,29.0,13.0
2811,쌍림동,2018.0,4929.0,154.0,222.0,730.0,707.0,646.0,907.0,843.0,492.0,183.0,32.0,13.0
2812,쌍림동,2019.0,4905.0,146.0,197.0,722.0,725.0,612.0,888.0,852.0,518.0,198.0,34.0,13.0
2813,쌍림동,2020.0,5224.0,131.0,200.0,896.0,819.0,638.0,873.0,851.0,551.0,209.0,41.0,15.0
2814,쌍림동,2021.0,5255.0,132.0,179.0,1060.0,896.0,623.0,800.0,848.0,502.0,188.0,26.0,1.0
2815,쌍림동,2022.0,5202.0,113.0,191.0,1071.0,958.0,574.0,742.0,813.0,496.0,219.0,25.0,0.0
2816,쌍문동,2012.0,21014.25,1540.0,2568.5,3014.25,3176.0,3596.75,3546.5,1926.25,1215.75,369.25,53.5,7.5
2817,쌍문동,2013.0,20820.5,1466.25,2403.5,2951.0,3092.0,3573.5,3594.0,1978.5,1300.25,394.0,60.0,7.5
2818,쌍문동,2014.0,20685.25,1431.25,2272.25,2926.5,3001.25,3509.75,3604.5,2092.5,1356.0,417.5,64.75,9.0
2819,쌍문동,2015.0,20612.5,1434.5,2136.75,2879.25,2975.75,3466.0,3550.5,2245.0,1388.25,461.0,66.0,9.5
2820,쌍문동,2016.0,20397.5,1380.0,2011.25,2854.0,2882.75,3376.75,3506.75,2367.75,1448.0,486.25,74.25,9.75
2821,쌍문동,2017.0,20077.25,1284.0,1887.0,2819.0,2747.25,3258.5,3462.5,2483.25,1519.25,527.75,79.0,9.75
2822,쌍문동,2018.0,19964.75,1228.25,1766.5,2810.75,2713.5,3107.75,3469.25,2616.25,1569.5,583.75,89.25,10.0
2823,쌍문동,2019.0,19697.25,1166.75,1648.25,2767.75,2602.5,3006.5,3397.5,2763.5,1603.5,635.5,94.5,11.0
2824,쌍문동,2020.0,19266.75,1056.25,1518.0,2677.0,2480.75,2869.75,3326.75,2905.25,1634.5,685.5,100.75,12.25
2825,쌍문동,2021.0,18832.0,978.0,1445.75,2536.25,2396.5,2722.0,3306.0,2997.0,1598.5,739.25,102.25,10.5
2826,쌍문동,2022.0,18605.0,909.0,1397.5,2475.5,2347.0,2638.25,3240.5,3056.5,1610.5,823.25,105.0,2.0
2827,아현동,2012.0,27735.5,2058.5,2720.0,3881.0,5041.5,4852.5,4215.5,2593.5,1779.0,489.5,82.0,22.5
2828,아현동,2013.0,27724.0,2024.0,2538.5,3974.5,4977.5,4800.0,4361.0,2593.5,1823.0,517.5,92.0,22.5
2829,아현동,2014.0,30597.0,2361.5,2620.5,4441.0,5644.0,5213.0,4880.5,2764.5,1949.0,602.0,96.5,24.5
2830,아현동,2015.0,33423.5,2658.0,2671.0,4926.0,6209.5,5522.0,5406.0,3132.0,2040.5,714.5,112.5,31.5
2831,아현동,2016.0,32316.5,2616.0,2454.5,4750.0,5969.0,5340.0,5211.5,3131.0,1977.5,720.5,110.0,36.5
2832,아현동,2017.0,32484.5,2623.5,2352.5,4830.0,6066.0,5260.0,5207.5,3196.5,2004.5,791.0,114.5,38.5
2833,아현동,2018.0,32380.5,2588.0,2245.5,4826.0,6023.5,5077.0,5314.5,3319.0,1994.0,824.0,127.0,42.0
2834,아현동,2019.0,32316.0,2535.5,2113.0,4902.0,5984.5,4981.0,5265.0,3453.0,1990.0,917.5,129.5,45.0
2835,아현동,2020.0,31925.0,2536.5,1994.5,4832.5,5845.0,4898.5,5152.0,3593.5,1920.0,963.5,143.0,46.0
2836,아현동,2021.0,31198.5,2453.5,1944.5,4583.0,5647.0,4796.0,5057.0,3735.5,1852.0,995.5,127.5,7.0
2837,아현동,2022.0,31264.5,2342.5,1994.5,4442.0,5674.5,4827.5,5034.5,3850.0,1877.5,1074.0,142.0,5.5
2838,안국동,2012.0,3322.0,204.0,338.0,395.0,480.0,504.0,581.0,371.0,299.0,120.0,27.0,3.0
2839,안국동,2013.0,3218.0,183.0,294.0,369.0,481.0,498.0,551.0,390.0,287.0,132.0,29.0,4.0
2840,안국동,2014.0,3058.0,167.0,278.0,339.0,442.0,468.0,525.0,374.0,295.0,138.0,28.0,4.0
2841,안국동,2015.0,2960.0,160.0,263.0,334.0,420.0,428.0,515.0,393.0,286.0,133.0,23.0,5.0
2842,안국동,2016.0,2903.0,156.0,235.0,335.0,421.0,426.0,484.0,402.0,275.0,138.0,25.0,6.0
2843,안국동,2017.0,2907.0,149.0,230.0,363.0,405.0,421.0,486.0,394.0,293.0,134.0,25.0,7.0
2844,안국동,2018.0,2836.0,138.0,218.0,348.0,421.0,392.0,467.0,392.0,290.0,138.0,25.0,7.0
2845,안국동,2019.0,2758.0,106.0,210.0,356.0,389.0,383.0,437.0,400.0,296.0,145.0,28.0,8.0
2846,안국동,2020.0,2640.0,105.0,191.0,320.0,359.0,369.0,417.0,413.0,281.0,149.0,30.0,6.0
2847,안국동,2021.0,2456.0,102.0,171.0,320.0,303.0,348.0,385.0,407.0,245.0,147.0,26.0,2.0
2848,안국동,2022.0,2331.0,85.0,172.0,279.0,295.0,333.0,363.0,391.0,236.0,150.0,25.0,2.0
2849,안암동1가,2012.0,16805.0,848.0,1590.0,4349.0,2805.0,2470.0,2171.0,1325.0,946.0,262.0,33.0,6.0
2850,안암동1가,2013.0,16547.0,765.0,1506.0,4300.0,2709.0,2424.0,2199.0,1335.0,973.0,290.0,40.0,6.0
2851,안암동1가,2014.0,16296.0,749.0,1365.0,4283.0,2562.0,2422.0,2221.0,1359.0,984.0,306.0,38.0,7.0
2852,안암동1가,2015.0,15999.0,683.0,1291.0,4330.0,2452.0,2319.0,2192.0,1349.0,988.0,355.0,32.0,8.0
2853,안암동1가,2016.0,15847.0,647.0,1213.0,4402.0,2375.0,2204.0,2189.0,1408.0,990.0,378.0,31.0,10.0
2854,안암동1가,2017.0,15286.0,570.0,1124.0,4334.0,2276.0,2026.0,2129.0,1382.0,998.0,395.0,42.0,10.0
2855,안암동1가,2018.0,15179.0,545.0,1015.0,4437.0,2252.0,1910.0,2123.0,1421.0,1017.0,400.0,47.0,12.0
2856,안암동1가,2019.0,15406.0,516.0,947.0,4847.0,2175.0,1786.0,2139.0,1463.0,1033.0,436.0,51.0,13.0
2857,안암동1가,2020.0,15093.0,442.0,839.0,5081.0,2013.0,1684.0,2047.0,1476.0,992.0,445.0,60.0,14.0
2858,안암동1가,2021.0,14936.0,423.0,783.0,5213.0,2043.0,1576.0,1947.0,1510.0,926.0,455.0,57.0,3.0
2859,안암동1가,2022.0,14997.0,397.0,766.0,5469.0,2027.0,1496.0,1933.0,1440.0,901.0,502.0,63.0,3.0
2860,안암동2가,2012.0,16805.0,848.0,1590.0,4349.0,2805.0,2470.0,2171.0,1325.0,946.0,262.0,33.0,6.0
2861,안암동2가,2013.0,16547.0,765.0,1506.0,4300.0,2709.0,2424.0,2199.0,1335.0,973.0,290.0,40.0,6.0
2862,안암동2가,2014.0,16296.0,749.0,1365.0,4283.0,2562.0,2422.0,2221.0,1359.0,984.0,306.0,38.0,7.0
2863,안암동2가,2015.0,15999.0,683.0,1291.0,4330.0,2452.0,2319.0,2192.0,1349.0,988.0,355.0,32.0,8.0
2864,안암동2가,2016.0,15847.0,647.0,1213.0,4402.0,2375.0,2204.0,2189.0,1408.0,990.0,378.0,31.0,10.0
2865,안암동2가,2017.0,15286.0,570.0,1124.0,4334.0,2276.0,2026.0,2129.0,1382.0,998.0,395.0,42.0,10.0
2866,안암동2가,2018.0,15179.0,545.0,1015.0,4437.0,2252.0,1910.0,2123.0,1421.0,1017.0,400.0,47.0,12.0
2867,안암동2가,2019.0,15406.0,516.0,947.0,4847.0,2175.0,1786.0,2139.0,1463.0,1033.0,436.0,51.0,13.0
2868,안암동2가,2020.0,15093.0,442.0,839.0,5081.0,2013.0,1684.0,2047.0,1476.0,992.0,445.0,60.0,14.0
2869,안암동2가,2021.0,14936.0,423.0,783.0,5213.0,2043.0,1576.0,1947.0,1510.0,926.0,455.0,57.0,3.0
2870,안암동2가,2022.0,14997.0,397.0,766.0,5469.0,2027.0,1496.0,1933.0,1440.0,901.0,502.0,63.0,3.0
2871,안암동3가,2012.0,16805.0,848.0,1590.0,4349.0,2805.0,2470.0,2171.0,1325.0,946.0,262.0,33.0,6.0
2872,안암동3가,2013.0,16547.0,765.0,1506.0,4300.0,2709.0,2424.0,2199.0,1335.0,973.0,290.0,40.0,6.0
2873,안암동3가,2014.0,16296.0,749.0,1365.0,4283.0,2562.0,2422.0,2221.0,1359.0,984.0,306.0,38.0,7.0
2874,안암동3가,2015.0,15999.0,683.0,1291.0,4330.0,2452.0,2319.0,2192.0,1349.0,988.0,355.0,32.0,8.0
2875,안암동3가,2016.0,15847.0,647.0,1213.0,4402.0,2375.0,2204.0,2189.0,1408.0,990.0,378.0,31.0,10.0
2876,안암동3가,2017.0,15286.0,570.0,1124.0,4334.0,2276.0,2026.0,2129.0,1382.0,998.0,395.0,42.0,10.0
2877,안암동3가,2018.0,15179.0,545.0,1015.0,4437.0,2252.0,1910.0,2123.0,1421.0,1017.0,400.0,47.0,12.0
2878,안암동3가,2019.0,15406.0,516.0,947.0,4847.0,2175.0,1786.0,2139.0,1463.0,1033.0,436.0,51.0,13.0
2879,안암동3가,2020.0,15093.0,442.0,839.0,5081.0,2013.0,1684.0,2047.0,1476.0,992.0,445.0,60.0,14.0
2880,안암동3가,2021.0,14936.0,423.0,783.0,5213.0,2043.0,1576.0,1947.0,1510.0,926.0,455.0,57.0,3.0
2881,안암동3가,2022.0,14997.0,397.0,766.0,5469.0,2027.0,1496.0,1933.0,1440.0,901.0,502.0,63.0,3.0
2882,안암동4가,2012.0,16805.0,848.0,1590.0,4349.0,2805.0,2470.0,2171.0,1325.0,946.0,262.0,33.0,6.0
2883,안암동4가,2013.0,16547.0,765.0,1506.0,4300.0,2709.0,2424.0,2199.0,1335.0,973.0,290.0,40.0,6.0
2884,안암동4가,2014.0,16296.0,749.0,1365.0,4283.0,2562.0,2422.0,2221.0,1359.0,984.0,306.0,38.0,7.0
2885,안암동4가,2015.0,15999.0,683.0,1291.0,4330.0,2452.0,2319.0,2192.0,1349.0,988.0,355.0,32.0,8.0
2886,안암동4가,2016.0,15847.0,647.0,1213.0,4402.0,2375.0,2204.0,2189.0,1408.0,990.0,378.0,31.0,10.0
2887,안암동4가,2017.0,15286.0,570.0,1124.0,4334.0,2276.0,2026.0,2129.0,1382.0,998.0,395.0,42.0,10.0
2888,안암동4가,2018.0,15179.0,545.0,1015.0,4437.0,2252.0,1910.0,2123.0,1421.0,1017.0,400.0,47.0,12.0
2889,안암동4가,2019.0,15406.0,516.0,947.0,4847.0,2175.0,1786.0,2139.0,1463.0,1033.0,436.0,51.0,13.0
2890,안암동4가,2020.0,15093.0,442.0,839.0,5081.0,2013.0,1684.0,2047.0,1476.0,992.0,445.0,60.0,14.0
2891,안암동4가,2021.0,14936.0,423.0,783.0,5213.0,2043.0,1576.0,1947.0,1510.0,926.0,455.0,57.0,3.0
2892,안암동4가,2022.0,14997.0,397.0,766.0,5469.0,2027.0,1496.0,1933.0,1440.0,901.0,502.0,63.0,3.0
2893,안암동5가,2012.0,16805.0,848.0,1590.0,4349.0,2805.0,2470.0,2171.0,1325.0,946.0,262.0,33.0,6.0
2894,안암동5가,2013.0,16547.0,765.0,1506.0,4300.0,2709.0,2424.0,2199.0,1335.0,973.0,290.0,40.0,6.0
2895,안암동5가,2014.0,16296.0,749.0,1365.0,4283.0,2562.0,2422.0,2221.0,1359.0,984.0,306.0,38.0,7.0
2896,안암동5가,2015.0,15999.0,683.0,1291.0,4330.0,2452.0,2319.0,2192.0,1349.0,988.0,355.0,32.0,8.0
2897,안암동5가,2016.0,15847.0,647.0,1213.0,4402.0,2375.0,2204.0,2189.0,1408.0,990.0,378.0,31.0,10.0
2898,안암동5가,2017.0,15286.0,570.0,1124.0,4334.0,2276.0,2026.0,2129.0,1382.0,998.0,395.0,42.0,10.0
2899,안암동5가,2018.0,15179.0,545.0,1015.0,4437.0,2252.0,1910.0,2123.0,1421.0,1017.0,400.0,47.0,12.0
2900,안암동5가,2019.0,15406.0,516.0,947.0,4847.0,2175.0,1786.0,2139.0,1463.0,1033.0,436.0,51.0,13.0
2901,안암동5가,2020.0,15093.0,442.0,839.0,5081.0,2013.0,1684.0,2047.0,1476.0,992.0,445.0,60.0,14.0
2902,안암동5가,2021.0,14936.0,423.0,783.0,5213.0,2043.0,1576.0,1947.0,1510.0,926.0,455.0,57.0,3.0
2903,안암동5가,2022.0,14997.0,397.0,766.0,5469.0,2027.0,1496.0,1933.0,1440.0,901.0,502.0,63.0,3.0
2904,암사동,2012.0,24821.333333333332,2422.6666666666665,2829.6666666666665,3317.3333333333335,4649.333333333333,4251.0,3942.0,2091.3333333333335,949.3333333333334,312.3333333333333,48.0,8.333333333333334
2905,암사동,2013.0,24716.333333333332,2410.0,2684.3333333333335,3229.3333333333335,4590.0,4228.333333333333,3973.0,2200.6666666666665,1014.6666666666666,322.0,53.333333333333336,10.666666666666666
2906,암사동,2014.0,24383.333333333332,2376.6666666666665,2574.3333333333335,3123.3333333333335,4382.666666666667,4210.666666666667,3920.6666666666665,2330.0,1067.0,325.3333333333333,60.666666666666664,12.0
2907,암사동,2015.0,24212.666666666668,2329.3333333333335,2455.0,3061.3333333333335,4245.0,4185.0,3854.3333333333335,2503.3333333333335,1144.6666666666667,358.3333333333333,62.666666666666664,13.666666666666666
2908,암사동,2016.0,24098.333333333332,2243.6666666666665,2337.6666666666665,3080.3333333333335,4100.0,4150.666666666667,3832.0,2642.6666666666665,1244.3333333333333,384.3333333333333,68.0,14.666666666666666
2909,암사동,2017.0,24009.333333333332,2136.0,2217.0,3121.6666666666665,4020.6666666666665,4029.6666666666665,3844.0,2777.0,1352.3333333333333,422.3333333333333,77.33333333333333,11.333333333333334
2910,암사동,2018.0,23661.0,2048.0,2093.3333333333335,3068.3333333333335,3872.6666666666665,3922.0,3785.0,2879.3333333333335,1442.0,457.3333333333333,81.0,12.0
2911,암사동,2019.0,23243.666666666668,1943.0,1962.3333333333333,3002.6666666666665,3714.6666666666665,3799.3333333333335,3694.3333333333335,3009.6666666666665,1532.3333333333333,490.3333333333333,82.0,13.0
